质量_A
t	x	y	v_{x}	v_{y}	v
4.316666667E1	4.023578022E-2	1.415459106E-2	1.343892543E-1	6.667498034E-2	1.500200809E-1
4.320000000E1	4.209625598E-2	1.359412568E-2	7.056195714E-2	-3.138132305E-2	7.722549599E-2
4.323333333E1	4.493991070E-2	1.206250285E-2	9.854808567E-2	-6.008426312E-2	1.154202923E-1
4.326666667E1	4.866612836E-2	9.588508141E-3	1.284801100E-1	-7.827692951E-2	1.504473874E-1
4.330000000E1	5.350525137E-2	6.844040885E-3	1.502820820E-1	-8.704891602E-2	1.736727323E-1
4.333333333E1	5.868493383E-2	3.785247073E-3	1.589079227E-1	-9.220216834E-2	1.837198077E-1
4.336666667E1	6.409911288E-2	6.972296621E-4	1.581138246E-1	-8.872639552E-2	1.813073490E-1
4.340000000E1	6.922585547E-2	-2.129845962E-3	1.467697807E-1	-7.806425172E-2	1.662389723E-1
4.343333333E1	7.388376492E-2	-4.507053786E-3	1.191959865E-1	-6.717797543E-2	1.368231106E-1
4.346666667E1	7.717225457E-2	-6.608377657E-3	8.060133999E-2	-5.427389952E-2	9.717114889E-2
4.350000000E1	7.925718759E-2	-8.125313754E-3	4.054729651E-2	-3.828895151E-2	5.576851317E-2
4.353333333E1	7.987540767E-2	-9.160974425E-3	-7.252361370E-3	-2.389641755E-2	2.497269543E-2
4.356666667E1	7.877369683E-2	-9.718408257E-3	-5.266345416E-2	-4.609921902E-3	5.286483504E-2
4.360000000E1	7.636451073E-2	-9.468302551E-3	-9.049926291E-2	1.757410012E-2	9.218983449E-2
4.363333333E1	7.274041264E-2	-8.546801582E-3	-1.238435112E-1	3.994698838E-2	1.301267734E-1
4.366666667E1	6.810827665E-2	-6.805169993E-3	-1.446457330E-1	6.357968150E-2	1.580024176E-1
4.370000000E1	6.309736377E-2	-4.308156149E-3	-1.566177803E-1	8.151828996E-2	1.765626255E-1
4.373333333E1	5.766709129E-2	-1.370617329E-3	-1.562128497E-1	9.290197770E-2	1.817504659E-1
4.376666667E1	5.268317379E-2	1.885309031E-3	-1.402368471E-1	9.706702235E-2	1.705531592E-1
4.380000000E1	4.831796816E-2	5.100517494E-3	-1.206288537E-1	8.911159967E-2	1.499739896E-1
4.383333333E1	4.464125021E-2	7.826082342E-3	-9.596593982E-2	7.274425432E-2	1.204208792E-1
4.386666667E1	4.192023883E-2	9.950134449E-3	-1.655109017E-1	-1.425455410E-2	1.661236012E-1
4.390000000E1	3.360719010E-2	6.875778736E-3	-1.471849863E-1	-3.471357511E-2	1.512231877E-1
4.393333333E1	3.210790641E-2	7.635896109E-3	-4.335063004E-2	-2.771081890E-3	4.343910703E-2
4.396666667E1	3.071714810E-2	6.691039943E-3	-1.206508883E-2	-3.729403726E-2	3.919708642E-2
4.400000000E1	3.130356716E-2	5.149626958E-3	4.657251309E-2	-5.219540443E-2	6.995254977E-2
4.403333333E1	3.382198230E-2	3.211346314E-3	1.578398850E-1	-8.066544670E-3	1.580458745E-1
4.406666667E1	4.182622616E-2	4.611857314E-3	1.607558299E-1	-2.889309982E-2	1.633317118E-1
4.410000000E1	4.453903763E-2	1.285139659E-3	8.937982409E-2	-1.075033000E-1	1.398059815E-1
4.413333333E1	4.778488110E-2	-2.555029351E-3			
